,filename,ID,Result,AA_Rationale,AA_Factor,AD_Rationale,AD_Factor,RA_Rationale,RA_Factor,RD_Rationale,RD_Factor
48,"201703/臺灣臺中地方法院民事/TCDV,105,家親聲,477,20170320,1.json",05_03_62919f,c,兩造目前均有爭取未成年子女江羿亭、江承宥親權之意願，工作時間能配合未成年子女江羿亭、江承宥之生活作息，家人亦可協助照顧未成年子女，評估兩造各項親權能力良好，均具有擔任親權人之能力綜觀全情及上開訪視及家事調查報告內容，可知兩造在教養能力上各有優劣，宜相互補足、分工合作並彼此監督，使二名子女能同時接受父母雙方之關懷，滿足子女各層面之需求。,"親子感情,父母生活,支持系統,意願能力,父母職業",多將照顧之責委由聲請人母親代為協助，涉入程度較低。兩名未成年子女在互動時，皆會不時以眼神觀看聲請人，在言行舉止上較顯約束，難以放鬆。,"親子感情,支持系統",兩造目前均有爭取未成年子女江羿亭、江承宥親權之意願，工作時間能配合未成年子女江羿亭、江承宥之生活作息，家人亦可協助照顧未成年子女，評估兩造各項親權能力良好，均具有擔任親權人之能力就兩造過往家庭角色之分工概況，相對人多屬擔任主要照顧者之角色，雖其目前照顧時間相對短暫，惟其仍花費時間及精力陪伴兩名未成年子女（如陪伴其等外出、協助洗澡等），並能回有效回應兩名未成年子女之心理及情感需求兩名未成年子女在與相對人及其家人相處時，有較多主動性的反應（如表達自身需求以及主動要求有擁抱等親密的舉動），臉部表情亦較豐富。綜觀全情及上開訪視及家事調查報告內容，可知兩造在教養能力上各有優劣，宜相互補足、分工合作並彼此監督，使二名子女能同時接受父母雙方之關懷，滿足子女各層面之需求。地方法院檢察署檢察官以_SpecificCase_起訴，此有起訴書在卷可參，惟查該案甫於_SpecificMonth_起訴，尚未經審理判決，則該案何時判刑確定、判決結果係有罪或無罪、若有罪者其刑期長短、是否獲緩刑宣告、何時執行等，均難以預測，自不得以該案否定相對人現階段之親職能力及擔任未成年子女主要照顧者之適切性,"親子感情,父母生活,支持系統,父母品行,意願能力,主要照顧",,
49,"201709/臺灣高等法院高雄分院民事/KSHV,106,家上,28,20170911,1.json",07_00_f71f82,b,目前有穩定之經濟來源，加上尚有家人可以提供經濟援助，分擔扶養之經濟壓力，其收入狀況足可滿足受監護人生活照顧需求，提供受監護人安定成長環境。與家庭成員間感情互動融洽，對於協助抗告人扶養受監護人均有照顧共識，家庭凝聚力屬佳，家人可適時補充生活需求、並協助分擔照顧壓力，評估抗告人支持系統穩固。在兩造分居前仍積極參與受監護人照顧工作，具有實際照顧經驗，評估抗告人具行使親權能力,"意願能力,支持系統,父母經濟",曾有家庭暴力行為，抗告人並未提出證據證明其較相對人適於行使未成年子女親權，依_LawArticles_規定意旨，由抗告人行使親權推定不利於未成年子女，故認對於兩造所生之未成年子女權利義務之行使或負擔，由相對人單獨任之，較符合子女之最佳利益。,"親子感情,父母生活",為目前受監護人主要照顧者，未來待育嬰假結束後，仍有妥善安排受監護人外祖母協助照顧，相對人具有正向教養觀念，可提供穩定照顧品質爭取單獨監護權，乃因抗告人確實仍有情緒狀況不佳，如生氣怒罵，致受監護人身心受到危害，且相對人也希望未來等抗告人情緒穩定，可在安全有第三人協助下，讓抗告人與受監護人會面交往，本會評估，相對人親權意願正向、積極。受監護人與相對人及相對人母親互動關係正向、依附關係緊密。兩造雖均適宜行使親權，然丙○○現僅_AgesYear_多，尚在哺乳階段，對母親照顧需求較高，出生至今主要亦由相對人及相對人母親照顧,"子女年齡,親子感情,父母生活,支持系統,意願能力,人格發展,主要照顧,友善父母",,
50,"201601/臺灣嘉義地方法院民事/CYDV,104,家親聲,63,20160113,1.json",06_49_75202d,a,就職業、經濟收入、對長男的生活照顧皆處於穩定狀態，對於長男的學習與未來發展，亦事先做評估與規畫的實際現況下，聲請人對長男的照顧與監護的意願是堅定且有能力的長男的發展、生活環境、人際應對、認知發展成熟度與儀態皆適宜，甚至還超越一般同齡孩子的表現，由此可看出聲請人及其家人對長男的照顧品質與所提供的學習成長環境是合宜且足夠的，聲請人家庭關係緊密且互動良好，對聲請人與長男的各項支持是充足且貼近的長男表明習慣住爸爸家，若去媽媽家住可能要轉學，其不希望跟現在的同學分開及轉學等語較清楚（相對人則不清楚）長男喜愛之運動、卡通，也有帶長男去公園打過棒球等情（見本院卷第74至75頁），就此過往行為紀錄，顯示較優於相對人，再佐以聲請人經濟來源穩定,"父母生活,親子感情,支持系統,父母經濟,子女意願,意願能力",,,母親主要為家管，且似曾為長男之主要照顧者多年，對長男之個性及生活細節應為瞭解，若長男未來由相對人母親照顧，將不會出現陌生感覺，長男目前為兒童階段，生活照顧部份尚需投入心力，故相對人之支持系統為穩定及良好離開聲請人家後仍堅持每兩星期探視長男一次，以及相對人會從老師那裡瞭解長男的成長狀況來看，可見相對人非常在意及關心長男之成長，推估相對人有一定之親職能力兩造之意願、居住硬體及親屬支援系統相當,"親子感情,父母生活,支持系統,意願能力,主要照顧",其經濟狀況一般，加上須負擔家計，未來若單獨撫養長男或較吃緊家人曾兩次搬家，現居所又為不穩定之住處，或對長男適應生活造成困難,"父母生活,支持系統,父母經濟"
52,"201611/臺灣士林地方法院民事/SLDV,105,婚,107,20161118,1.json",39_03_b5238b,a,原告亦能陳述子女身心狀況，兩造健康狀況良好，皆有穩定收入來源，足以妥適照顧子女兩造均具相當親權能力，且在親職時間的分配上兩造皆能配合子女生活作息兩造子女與原告依附關係正向且密切，建議尊重兩造子女之表意權,"父母健康,親子感情,子女意願,父母經濟",,,被告目前與子女同住，為主要照顧者，能清楚描述子女生活作息、身心狀況兩造健康狀況良好，皆有穩定收入來源，足以妥適照顧子女兩造均具相當親權能力，且在親職時間的分配上兩造皆能配合子女生活作息兩造均有具體照護計畫及教育規劃能力，也都有監護意願，足以提供子女良好的教育、生活環境及穩定照顧,"親子感情,父母生活,父母經濟,父母健康,意願能力,主要照顧",,
53,"201701/臺灣臺南地方法院民事/TNDV,105,婚,434,20170126,1.json",47_28_1e5167,b,原告監護動機及意願屬良善原告的經濟狀況佳，能提供被監護人較為優渥的生活照顧無虞。原告照顧計畫和教養態度屬良善。原告具親職概念及認知未有明顯不妥。原告與被監護人有一定的情感依附,"親子感情,父母生活,意願能力,父母經濟",反請求原告為丙○○之主要照顧者，丙○○亦已適應目前之生活環境及型態，自不宜遽予變動。,,相對人（即反請求原告）有穩定的工作，薪資足以負擔家庭生活所需，經濟能力良好。相對人在臺南地區有穩定的非正式支持系統，有具體提供協助的事實，而相對人母親亦不定期北上協助，相對人之親友支持系統可發揮正向功能。相對人自未成年人出生後便是主要照顧者，且具有提供良好生活環境的能力，相對人母女的親子關係亦屬緊密，因此相對人有積極意願爭取單方監護未成年人。相對人了解未成年人成長歷程及個人特質，能以開放友善的態度維繫親子關係，親子間保持良好的溝通，具有正向依附關係，相對人能發揮母職功能，親職能力良好。主要照顧者原則、友善父母原則,"親子感情,父母生活,支持系統,父母經濟,意願能力,主要照顧,友善父母",,
54,"201501/臺灣臺北地方法院民事/TPDV,103,婚,384,20150109,1.json",28_37_dfc32f,a,於教養能力、經濟能力及非正式支持系統等方面皆穩定，且具高度監護意願，監護動機亦為正向目的。涂芷菱目前由原告即反訴被告擔任主要照顧者，且與原告即反訴被告之親子間互動自然親近，對於原告即反訴被告抱有正向感受，評估原告與涂芷菱已建立穩定親子依附關係，可提供涂芷菱穩定照顧。涂芷菱、涂凱翔傾向與原告即反訴被告同住，惟未敘明理由，故建議再參酌原告即反訴被告之訪視報告，了解涂芷菱、涂凱翔與原告互動情形。受僱於人力派遣工公司擔任會計，每月工作收入約近_AmountOfMoney_，工作時間固定上下班制，週休二日，原告即反訴被告稱老闆說如家中有事情可給予彈性；兩造皆與家人同住一起，三代同堂的生活模式，生活照料上仰賴家人協助同住家人們也協助照顧兩受監理人。評估兩造皆有強而有力的同住家人資源給予支持及協助。兩造皆與家人同住一起，三代同堂的生活模式，生活照料上仰賴家人協助同住家人們也協助照顧兩受監理人。評估兩造皆有強而有力的同住家人資源給予支持及協助。會談時，涂芷菱、涂凱翔人會不斷的跑來關心，涂芷菱、涂凱翔想做某些事情時，較會「徵詢」原告即反訴被告意見；兩造有高度監護意願，其等教養能力、經濟能力及非正式支持系統等方面亦皆穩定，未成年子女均尚年幼，尤其涂凱翔甫滿_AgesYear_，均屬對母親依賴極深，且為人格形成之重要時期，分擔照顧責任之祖母業已過世，即不宜又強令與母親分離，加深不安全感，影響其自信心，且無論是社工訪視或程序監護人訪談調查，兩名子女均明白表示希望與原告即反請求被告長期相處、共同居住，,"子女年齡,親子感情,父母生活,支持系統,父母經濟,子女意願,意願能力,主要照顧",原告即反訴被告居家環境為新成屋，但目前臥房為其兄長為其子（即涂芷菱表弟）較大後所準備之臥房，目前原告即反訴被告與涂芷菱兩人同睡已顯得擁擠，並且家中亦未有其他空間可供受監理人獨立使用。,父母生活,被告即反訴原告具備監護意願及維護親情之行動力。‧‧‧被告即反訴原告具備良好經濟能力，往後應可持續提供涂芷菱、涂凱翔豐富之教育資源及生活需求無虞。‧‧‧被告即反訴原告與伊等已建立一定程度之依附情感，親子關係良好。就訪視所得，涂芷菱、涂凱翔與被告即反訴原告及其家人相處尚為融洽，被告即反訴原告亦應無不當對待之情事，被告即反訴原告之家人可提供實質之照顧，涂芷菱、涂凱翔可獲得更多家人之疼愛。‧‧‧建議：綜上評估，涂芷菱、涂凱翔權利義務之行使與負擔，被告即反訴原告並無不適任之處。自行開設有限公司並擔任負責人，每月薪資收入約為_AmountOfMoney_（不含獎金或公司分紅），公司營業時間為隔週休，但可依照顧子女之時間或狀況而調整工作時間，工作時間得自行決定有彈性。兩造皆與家人同住一起，三代同堂的生活模式，生活照料上仰賴家人協助同住家人們也協助照顧兩受監理人。被告即反訴原告居家環境為公寓5樓與6樓（6樓為頂樓加蓋，但無內部相通樓梯而有獨立門戶），6樓有兩房一廳一衛格局，均為被告即反訴原告與子女們遊玩與休息之主要生活空間，目前被告即反訴原告與子女同住在6樓主臥房，並有其他房間可調整使用。兩造居住環境未來都有更動之可能，然就目前情況觀察，被告即反訴原告的居住空間較於原告即反訴被告住處寬敞。兩造有高度監護意願，其等教養能力、經濟能力及非正式支持系統等方面亦皆穩定，,"親子感情,父母生活,支持系統,父母經濟,意願能力,父母職業",但是由於公寓較為老舊，被告即反訴原告計畫未來將搬離目前住所，尋找新住所居住。但與被告會談時，涂芷菱、涂凱翔比較專注於自己當下的活動；反之，面對被告即反訴原告時較像是「通知」想做某些事情。考量自通姦事發後，兩造有多起民刑爭訟，且有迄今仍未審結確定者，恐造成共同監護之行使障礙，影響未成年子女權利義務之行使負擔，,"親子感情,父母品行,父母生活"
55,"201606/臺灣桃園地方法院民事/TYDV,105,家親聲,139,20160616,1.json",31_24_7d9349,c,監護意願堅定與強烈。親屬的支持系統應可滿足受監護人階段性發展所需。住家為自用住宅故穩定性高，採光與通風良好，亦有足夠空間可供受監護人使用，住所附近緊鄰公園與國小，可讓受監護人作為就近活動的場所；在教育規劃方面，應會隨著受監護人年齡的不同階段與適性發展為主要考量。已蒐集許多未來能提供給受監護人照護的種種資源，就聲請人的身心健康，以及經濟與支持系統各方面的評估結果，其監護能力應十分足夠。兩造既均無明顯不適任監護人之情形，若由兩造共同監護林家弘應屬妥適。,"父母生活,意願能力,支持系統,父母經濟",,,經濟狀況及健康狀況皆良好，本會觀察未成年子女受照顧狀況良好，並且有現任丈夫協助照顧，支持系統評估足夠，在保護教養未成年子女之觀念正確，也對未成年子女悉心照顧與陪伴，評估相對人有良好之親權能力。成年子女一直由相對人悉心照顧，相對人經常陪伴及教導未成年子女，且再婚因素考量使未成年子女能享有父愛，並與現任丈夫協議好共同照顧未成年子女，就同住後相對人之現任丈夫也確實將未成年子女視為己出般照顧，且會陪同未成年子女玩耍，所提供居住地環境適宜照護未成年子女對於要給予未成年子女在身心層面及教育的想法均規劃細膩。以經濟能力與未成年子女受照顧部分可見相對人與相對人現任丈夫均有意栽培未成年子女。,"親子感情,父母生活,支持系統,父母經濟,父母健康,意願能力,人格發展",,
56,"201707/臺灣高雄少年及家事法院民事/KSYV,105,家親聲,388,20170707,1.json",13_42_8a77cf,a,與丙○○目前之褓姆及褓姆之堂哥關係良好，能提供良好的親職、教養及照顧，且褓姆及其堂哥與丙○○的依附關係深厚，足成為聲請人重要之支持系統；且未成年子女於本院家事調查官與其二次會談，皆明確表達其想與聲請人同住之意願，經家事調查官調查明確另考量未成年人現年僅約_AgesYear_尚幼，仍需同為女性之母親即聲請人之照護與關懷，且未成年人自其出生後即由聲請人主要負責照顧，與其依附關係佳，雖因工作繁忙，然未曾有重大疏於照護未成年人或故意忽視未成年人之情事，具備相當之親職能力,"子女年齡,親子感情,父母生活,支持系統,子女意願,意願能力",原生家庭居住在大陸湖南，聲請人在臺灣的親戚係位於臺中之兩位姑媽，距離較遠，若有緊急情事雖較無法支援,支持系統,亦有穩定收入來源，以維持未成年人基本生活安全，兩造之經濟能力，及能提供給未成年人之生活照顧條件尚屬相當，,"主要照顧,父母經濟",目前之工作時間需輪班而不定，且僅有一關係疏離之胞弟，無適當之支持系統協助照護未成年子女，由其行使或負擔權利義務恐未能完善；又未成年子女對相對人情感依附關係不佳，且相對人因曾有疑似性侵害未成年子女之行為，使未成年子女對相對人持有排斥畏懼之態度，亦對與相對人相處呈現不安與不願意之樣態，若強要未成年子女與之連續長期生活，恐對尚屬幼年的未成年人之身心狀態有不良之影響；未成年子女曾目睹相對人對聲請人為家庭暴力之行為，已使未成年子女對相對人形成不良之印象，加上相對人目前之酗酒習慣與其不佳之情緒管理，易於對家人施暴等情，可能會對未成年人未來成長塑造不良之榜樣與影響,"子女年齡,親子感情,父母生活,支持系統,父母品行,意願能力,父母職業"
57,"201503/臺灣高等法院民事/TPHV,103,重家上,24,20150324,1.json",37_25_5a5dc9,a,依據甲○○陳述，婚姻共同生活期間兩造因需外出工作，故兩名被監護人自出生皆由甲○○父母親協助照顧，甲○○為使兩名被監護人可於安全及穩定之環境下成長及生活，故希望可單獨監護。評估甲○○具高度監護意願，且監護動機為正向目的。兩名被監護人目前與甲○○同住，甲○○對於兩名被監護人生活作息及身心發展皆了解，訪視時觀察兩名被監護人互動良好，親子間有高度依附關係甲○○方面有母親可協助照顧兩名被監護人，與甲○○親屬間關係良好，甲○○父母親並支持甲○○聲請單獨監護權兩名被監護人為_AgesYear_兒童，目前與甲○○及甲○○父母共同生活，兩名被監護人皆表達喜歡目前生活，並與甲○○及其親屬有正向依附關係(2)教養能力：兩造皆能栽培兩名被監護人學習，且少以責打管教方式對待兩名被監護人，評估兩造具基本教養能力。(3)經濟能力：兩造目前收入皆可負擔支出，且親屬皆願意於經濟上提供協助，評估兩造經濟能力皆穩定。,"子女年齡,親子感情,支持系統,父母經濟,子女意願,意願能力,人格發展,父母職業",,,其願意提供兩名被監護人穩定及安全之生活環境，並希望可單獨監護兩名被監護人。評估乙○○具有高度監護意願。乙○○仍定期探視兩名被監護人，且對於兩名被監護人生活作息及就學狀況皆了解，評估兩造具良好親職能力。乙○○目前與父母同住，然表示支持乙○○爭取單獨監護，評估兩造非正式支持系統良好。(2)教養能力：兩造皆能栽培兩名被監護人學習，且少以責打管教方式對待兩名被監護人，評估兩造具基本教養能力。(3)經濟能力：兩造目前收入皆可負擔支出，且親屬皆願意於經濟上提供協助，評估兩造經濟能力皆穩定。,"親子感情,父母生活,支持系統,父母經濟,意願能力",無法觀察乙○○與兩名被監護人互動狀況兩名被監護人皆表達不願乙○○探視。,"子女意願,親子感情"
58,"201503/臺灣高等法院民事/TPHV,103,家上,157,20150317,1.json",16_41_8f30a8,b,於經濟能力及非正式支持系統方面尚屬穩定，並具高度監護意願，監護動機以確保未成年子女受照顧情形為考量可知兩造之社經地位、居家環境、支持系統及照顧計劃可行性等各方面，尚稱旗鼓相當。,"父母生活,意願能力,支持系統,父母經濟",徐○○表達對上訴人具負向印象及不安全感，與抗告人則較無互動顯見抗告人之親職能力欠佳，能否勝任行使、負擔未成年子女權利義務之責，使未成年子女身心得以健全發展，實堪存疑。,親子感情,綜合監護動機、案家狀況、案主被監護意願、未來照顧計畫等各項評估，雖相對人身心狀況無明顯異狀，親職能力、居住條件、支持系統也尚屬足夠，未來照顧計畫也無明顯不妥適之情形，故希冀由相對人擔任其主要生活照顧者，故基於主要照顧者原則、未成年子女意願原則及手足不分離原則，評估兩名被監護人由相對人單獨監護可獲得穩定之照顧等語另審酌前述訪視報告之內容，可知兩造之社經地位、居家環境、支持系統及照顧計劃可行性等各方面，尚稱旗鼓相當。綜上所述，為徐○○、徐○○之最大利益考量，基於子女意思尊重、現狀維持、手足不分離等原則，爰酌定對於徐○○、徐○○權利義務之行使或負擔由相對人任之。,"親子感情,父母生活,支持系統,子女意願,父母健康,意願能力,主要照顧",在經濟考量下，監護意願較屬消極，故評估相對人非優先適合擔任監護人等語,"意願能力,父母經濟"
59,"201608/臺灣臺中地方法院民事/TCDV,104,家親聲,990,20160824,1.json",22_37_f6aa17,c,兩造為未成年子女甲○○之父與母，始終不變，兩造對未成年子女甲○○親情之付出，均非任何人所得取代，是兩造對未成年子女甲○○而言，均具不可代替性，且依前開社工人員之訪視報告意見及家事調查官調查報告，足認兩造均無不適任照顧未成年子女甲○○之處,"親子感情,父母經濟",除對於未成年子女甲○○之酌定親權有明確之想法外，其對於酌定親權後之會面事宜，未有明確之認知且並未一併思索又自兩造分居後，未成年子女甲○○生活起居即由聲請人之父母照顧至今，且未成年子女甲○○已逾_AgesYear_，得以自行照顧自己之生活起居，再參以聲請人於本院庭訊時陳述主張由其單獨監護之理由，僅係不希望因此與相對人有所接觸等語，亦非為未成年子女最佳利益之考量就聲請人及其父母之陳述內容評估，聲請人雖表達不會阻撓、禁止會面，但就過往未成年子女甲○○與相對人之會面歷程評估，聲請人對於會面交往事宜在態度上並非絕對之友善及開放，仍會因部分瑣碎事宜，影響未成年子女甲○○與相對人之穩定會面未將未成年子女與未同住一方之會面交往事宜，視為攸關未成年子女權益之重大事宜。如此之態度及作為，恐不利未成年子女之成長發展，且無法滿足未成年子女甲○○與母親接觸互動之情感需求,"子女年齡,意願能力,友善父母",目前工作穩定，經濟收支可打平，可維持穩定的生活目前並未擔任未成年子女之主要照顧者，但其自述與未成年子女每週會面，互動親密良好，評估相對人行使親權之能力尚佳兩造為未成年子女甲○○之父與母，始終不變，兩造對未成年子女甲○○親情之付出，均非任何人所得取代，是兩造對未成年子女甲○○而言，均具不可代替性，且依前開社工人員之訪視報告意見及家事調查官調查報告，足認兩造均無不適任照顧未成年子女甲○○之處,"主要照顧,親子感情,意願能力,父母經濟",,
60,"201611/臺灣屏東地方法院民事/PTDV,105,婚,65,20161130,1.json",04_17_792e7e,a,目前為三名未成年人之實際照顧者，爭取親權意願強烈，且有未成年人之祖父母可協助照顧未成年人，其所提供親職時間可滿足未成年人需求，現住所為未成年人祖父名下，生活機能便利，可讓未成年人穩定居住。與未成年人互動均正向緊密，且能與未成年人正向溝通，觀察未成年人受照顧情況及身心發展良好，彼此情感依附佳未成年子女乙○○、甲○○及丙○○亦於訪視中表示希望與原告同住,"親子感情,父母生活,支持系統,子女意願,意願能力,人格發展",,,本院基於家務自主元則，並予尊重其協議，乃酌定由兩造共同任之，並由原告任主要照顧者，較符合未成年子女之最佳利益,友善父母,本院審酌被告長期未協助照顧未成年子女，目前更離家未歸,"親子感情,意願能力,父母生活"
61,"201607/臺灣雲林地方法院民事/ULDV,105,家親聲,96,20160725,1.json",24_41_601304,b,有良好的基本照顧能力支持系統皆足夠，都有穩定及適合的居所給予子女成長，且具備良好的照顧能力,"親子感情,支持系統",尚在大學就學中，經濟上主要依賴聲請人之父母資助，爾後是否適宜擔任子女之親權人，仍待評估與考量,"父母生活,父母經濟",有良好的基本照顧能力，然子女現在主要照顧者為相對人母親，雙方互動親密融洽，另有相對人父親及祖父母在協助照顧，子女目前生活成長情況良好。支持系統皆足夠，都有穩定及適合的居所給予子女成長，且具備良好的照顧能力未成年人吳宥澤、吳宥昇長期以來，多由相對人及其家人撫育照顧，依訪視報告可知，子女被照顧情況良好，且已適應目前之生活環境，若驟然改變，對該未成年人之身心，恐有適應不良之不利影響,"主要照顧,親子感情,意願能力,支持系統",,
63,"201709/臺灣嘉義地方法院民事/CYDV,106,婚,175,20170906,1.json",15_38_3a8e65,b,原告訴訟代理人到庭表示呂翊豪如果能由原告擔任親權人是最好，,意願能力,,,審酌呂翊豪自幼由父親撫養，現與被告同住，已習慣被告之生長環境但如被告堅持要呂翊豪之監護權，原告也能接受復未見被告照顧有何不適當之情事，故本院認對於兩造未成年子女呂翊豪權利義務之行使或負擔由被告單獨任之，尚符合未成年子女之最佳利益,"主要照顧,親子感情,意願能力,友善父母",,
67,"201601/臺灣桃園地方法院民事/TYDV,104,家親聲,297,20160130,1.json",18_43_b4f74b,c,未成年子女年齡為_AgesYear_，需要有耐心及愛心照顧及陪伴未成年子女，觀察聲請人與未成年子女的互動方式融洽，聲請人很有耐心與未成年子女講話及教導未成年子女正確的行為，建議年幼子女較適合由母職者照顧除聲請人上夜班時委由聲請人母親照顧以外，其他時間都由聲請人與未成年子女互動、相處，評估聲請人為主要照顧者、聲請人母親為協同照顧者，建議由聲請人繼續保護教養較有利於未成年子女。前為未成年子女之主要照顧者，經濟能力穩定足供未成年子女基本生活所需，其與未成年子女之互動情形良好，對於該子女之身心狀況及需求甚為明瞭，渠等依附關係深厚，其有能力亦有意願照顧未成年子女，且無不適任之情；均有高度監護意願，又無明顯不適任之情形，可見兩造均得勝任未成年子女親權人，自不應任意剝奪未成年子女受父母共同參與其等成長發展之權利。,"子女年齡,親子感情,父母經濟,意願能力,主要照顧",,,對於爭取未成年人之監護權之意願強烈，有心承攬起扶養及教育未成年人之責，對於未成年人生活養育皆有盡心力，整體上相對人呂振宗有扮演好為人父之角色及職責照顧未成年人，相對人呂振宗擔任監護人並無明顯不適任之處經社工評估相對人對於未成年子女之作息及喜好等皆有所掌握及瞭解，十分用心關注未成年子女之成長，對未成年子女之生活盡心盡力，具備照顧經驗，有扶養及監護未成年子女之意願及親職行動力，足徵相對人並非如聲請人所指有上開不適任親權人之情形。均有高度監護意願，又無明顯不適任之情形，可見兩造均得勝任未成年子女親權人，自不應任意剝奪未成年子女受父母共同參與其等成長發展之權利。,"親子感情,意願能力,父母生活",相對人雖有負債,父母經濟
68,"201607/臺灣高雄少年及家事法院民事/KSYV,104,家婚聲,27,20160718,1.json",14_39_adae8e,a,良善動機而爭取單獨監護，評估皆立意良善，然因原告已長期妥善照顧未成年子女，對於未成年子女往後照顧與教育亦相當重視，且有親友協助與支持，而因兩造已難以妥善溝通討論，因此建議未成年子女由原告單獨監護為未成年子女出生後之主要照顧者，對未成年子女生活習慣及興趣皆相當了解，亦尊重未成年子女興趣盡力栽培未成年子女自出生後長期均主要由原告照顧，未成年子女為女性且尚屬年幼，與原告情感依附緊密，雖未成年子女亦喜歡與被告互動，惟情感上明確認同原告，且習與原告同住，兼衡兩造之親屬支持系統、未成年子女之感情依附，及原告之經濟狀況、親職能力、及兩造現難以妥善溝通討論等情，認為對於兩造所生未成年子女權利義務之行使或負擔由原告任之，較能符合上開未成年子女之最佳利益,"子女年齡,親子感情,支持系統,父母經濟,意願能力,主要照顧",,,尚能負擔未成年子女之基本開銷無虞。良善動機而爭取單獨監護，評估皆立意良善，,"意願能力,父母經濟",甚少照顧未成年子女，訪視當時幾無互動考量被告過往雖與未成年子女同住，但較少參與未成年子女之生活,"親子感情,意願能力"
69,"201510/臺灣高等法院民事/TPHV,104,家上,24,20151020,1.json",20_13_39584b,b,目前身心狀況並無明顯異狀亦無明顯不適之監護動機,"父母健康,意願能力",目前尚無具體就業計畫，則其經濟能力略不足以提供楊○○所需之協助；對於照顧楊○○部分比被上訴人含糊；其不確定離婚後之具體住居處所，故住居能力略不足支應楊○○生活所需雖無明顯不妥適之監護動機、身心狀況無明顯異狀、具親職能力及支持系統，惟住居及就業部分未有具體計畫，然住居穩定及經濟部份對於未成年子女生活穩定有一定比例之影響,"父母生活,支持系統,父母經濟,父母健康,意願能力",扣除各項支出，每月尚可儲蓄；其能清楚陳述楊○○之生活作息、個性喜好、學習情形，並接送上下學、準備晚餐；名下有房屋可供與楊○○共同居住；無明顯不妥適之監護動機於身心狀況、親職能力、居住、支持系統、未來照顧計畫等皆無明顯不妥適之處，該機構建議由被上訴人單獨擔任監護人為宜等情上訴人表示若確定離婚，會離開新竹到外地工作，伊不想變動生活，被上訴人整體狀況較佳，現在也沒有如以前管那麼多，因此監護部分，其第一順位為「共同監護」，若不能共同監護，第二順位為被上訴人單獨監護因自幼均由被上訴人負責其生活，故希望由被上訴人擔任監護人等語經營花店，經濟較上訴人穩定；楊○○尚處求學階段，生活環境不宜有太大變動，應由被上訴人行使或負擔對楊○○之權利義務，始符合其之最佳利益。,"親子感情,父母生活,支持系統,父母經濟,子女意願,父母健康,意願能力,父母職業",目前之身心狀況雖無明顯異狀，但情緒狀況較為負向,"父母健康,父母生活"
70,"201603/臺灣高雄少年及家事法院民事/KSYV,105,家親聲,38,20160318,1.json",31_36_897db5,b,兩造皆有穩定工作，要養育兒少應可負擔，居家環境及支持系統條件也都差不多，兩造主要因為價值觀不同引起糾紛，在兒少照顧上並無不當之處，社工觀察無論兒少由誰監護，在兩造上班時間都需委由其他家人照顧，,"親子感情,支持系統",,,兩造皆有穩定工作，要養育兒少應可負擔，居家環境及支持系統條件也都差不多，兩造主要因為價值觀不同引起糾紛，在兒少照顧上並無不當之處，社工觀察無論兒少由誰監護，在兩造上班時間都需委由其他家人照顧，畢竟兒少出生後由相對人及相對人母親照顧的時間較長，已較熟悉相對人的照顧，且在照顧上並無不當之處，兩造所生未成年子女謝○芹年僅_AgesYear_，自_SpecificDate_起，與相對人同住迄今，習於相對人及同住家人之照顧及生活環境，,"子女年齡,親子感情,父母生活,支持系統,意願能力",,
71,"201708/臺灣高雄少年及家事法院民事/KSYV,106,家親聲,142,20170815,1.json",14_04_73e6bf,b,有強烈的監護意願。經濟與環境條件較佳,"父母生活,意願能力,父母經濟",並未就未成年人不想轉學的意願溝通了解，親子間的情感連結及互動不足；對探視權亦採取較限制與缺乏彈性之態度，傾向否定或避談相對人對未成年子女之付出，使未成年子女恐須面對忠誠困境，不利長遠身心發展。在親職能力仍較為缺乏。具體而言，與未成年子女洪○恩之交流多限於線上遊戲之討論，且聲請人因擔心對洪○恩電玩時間設限會使其厭惡並影響監護權，而刻意討好不限制另一名未成年子女洪○婷必須負責協助照顧洪○恩作息，而須姊代母職，將使其在家庭結構中角色錯亂並影響家庭互動。,"親子感情,支持系統,意願能力,人格發展,友善父母",有強烈的監護意願。較能提供未成年子女心理上之需求、尊重其等之感受，並願意提供較開放探視空間，且二名未成年子女均清楚表明相對人過去為主要照顧者較能察覺未成年子女之身心發展狀態，並規範未成年子女洪子恩接觸電動遊戲，親職能力明顯較佳，建議由相對人任二名未成年子女親權人為妥適等語未成年子女自出生後即由相對人擔任主要之照顧者，且較願意對相對人吐露心事，相對人照顧未成年子女的方式較有原則並兼具彈性，親職能力顯較聲請人為佳,"親子感情,意願能力,人格發展,主要照顧,友善父母",相對人物質條件較差，,父母經濟
